content,score,clean_content
"Selama sy bljr di Duolingo, aplikasi ini sngt bagus. Menambah pemahaman sy ttg Bhs. Inggris, dan menambah vocabulary sy... :)",5,lama sy bljr di ini sngt bagus tambah paham ttg bhs inggris dan vocabulary
apknya bagus jadi semangat belajar bahasa inggris ✨✨,5,apknya bagus jadi semangat ajar bahasa inggris
"aplikasi ini sangat membantu saya, apalagi dua tahun ini sekolah nya secara online yang mana setiap pembelajaran bahasa jadi kurang masuk ke otak. dengan adanya aplikasi ini kita bisa mengulang kembali pelajaran bahasa yang tidak masuk ke otak kita",5,ini sangat bantu saya apalagi dua tahun sekolah cara online mana tiap ajar bahasa jadi kurang masuk ke otak dengan ada kita bisa ulang kembali tidak
"Aplikasi ini bagus, banyak fitur dan benar' sangat berguna. Hanya saja masih sering saya mendapatkan bug/ngeleg saat ingin melihat scor saya, tapi gpp semoga aplikasi nya bisa lebih bisa dikembangkan lagi, aplikasi ini cukup memuaskan terima kasih! = )",5,ini bagus banyak fitur dan benar sangat guna hanya saja masih sering saya dapat bugngeleg saat ingin scor tapi gpp moga bisa lebih kembang lagi cukup muas terima kasih
apk ini mengajarkan saya belajar bahasa asing .ini sangat bagus,5,ini ajar saya bahasa sangat bagus
"permainan yang sangat bagus,.......tapi ketika pakai suara itu tidak sangat bagus",5,main sangat bagustapi ketika itu tidak bagus
"The application is very good and creative. Saya menjadi sangat mudah untuk belajar bahasa inggris dan sedikit sedikit bisa menghafal kosa kata bahasa inggris karna aplikasi ini sangat creative sekali.,jadi untuk teman teman saya sarankan untuk mendouwnload aplikasi ini.let's download application.",5,application is very good and creative saya jadi sangat mudah untuk ajar bahasa inggris dan sedikit bisa hafal kosa kata karna ini sekalijadi saran mendouwnload inilets
"Halo! Saya ingin memberi rating ulasan untuk APK ini. APK ini sangatlah berguna bagi pelajar seperti saya! Saya sangat suka menggunakan Duolingo untuk belajar berbagai macam Bahasa baru! Sekarang, saya bisa lebih baik memakai Bahasa baru, dan itu membuatku sangat senang! Terimakasih atas Developer Duolingo untuk membuat APK ini! Saya sangat menyukainya! Bahkan, hampir setiap hari saya menggunakan Duolingo untuk belajar berbagai macam Bahasa baru. Salam hangat~",5,halo saya ingin beri rating ulas untuk ini sangat guna bagi ajar seperti suka bagai macam bahasa baru sekarang bisa lebih baik dan itu buat senang terimakasih atas developer bahkan hampir tiap hari hangat
suka bangettttttttt sama applikasinya,5,suka banget sama applikasinya
"Bagus banget buat kalian yang pengen kursus bahasa asing, ini apk belajar bahasa asing paling no. 1✨sih menurut aku. sistem belajarnya seru dan ga bikin bosen🤩 thanks duolingo!! muchas graciasss aaaa💞",5,bagus banget buat kalian ken kursus bahasa ini ajar paling no turut aku sistem seru dan ga bosen thanks muchas gracias
bagus bisa mengasah otak,5,bagus bisa asah otak
"duo membantu saya belajar bahasa inggris, kuharap bisa dikembangkan",5,duo bantu saya ajar bahasa inggris harap bisa kembang
Menurut saya apk ini sangat membantu dalam proses belajar bahasa Inggris. Namun kekurangannya pada pengertian dan penjelasan sangat sulit untuk dipahami. Semoga bisa ditingkatkan. Makasih. Sekian terima gaji,4,turut saya ini sangat bantu dalam proses ajar bahasa inggris namun kurang pada erti dan jelas sulit untuk paham moga bisa tingkat makasih sekian terima gaji
aplikasi belajar bahasa yang sangat bagus👍,4,ajar bahasa sangat bagus
"Mantap... aplikasi sangat membantu.. kata kata yg diulang2 dg metode Gambar, Tulis, Pilihan, Bicara, Dengar, membuat kita cepat memahami.",5,mantap sangat bantu kata diulang2 dg metode gambar tulis dengar buat kita cepat paham
Saya pas Download Duolingo ini kenapa saya langsung tidak bisa main tolong diperbaiki supaya saya bisa dapat bermain Duolingo seperti dlu lagi Semoga di baca. 😉😉😉😉,1,saya pas ini kenapa langsung tidak bisa main tolong baik supaya dapat seperti dlu lagi moga di baca
permainkan ini sangat mencerdaskan otak,5,main ini sangat cerdas otak
ini keren banget untuk menambah wawasan kalau saya lihat dari awal tapi agak di ubah pertanyaannya jangan di ulang ulang terus itu kadang menimbulkan rasa bosan dalam belajar,5,ini keren banget untuk tambah wawas kalau saya dari awal tapi agak di ubah tanya jangan ulang terus itu kadang timbul rasa dalam ajar
baguss bgtt bisa belajar bahasa apa aja,5,baguss bgtt bisa ajar bahasa apa
Aplikasinya sangat membantu terima kasih banyak ya 🙏,5,sangat bantu terima kasih banyak ya
"Belajar Bahasa Inggris dengan cara yang sangat mudah, perlahan tapi pasti, hanya dengan Aplikasi Duolingo kita pasti bisa berbahasa Inggris dengan baik dan benar, Terimakasih Duolingo🙏🏼",5,ajar bahasa inggris dengan cara sangat mudah perlahan tapi pasti hanya kita bisa baik dan benar terimakasih
terbaik coba hatinya dikasi gratis 🤣,5,baik coba hati kasi gratis
Halo salken saya Zara saya mau tanya sebenarnya apk Ini bagus dan bisa juara tiga dua stu dan yang lebih bagus nya tu cerita nya ada tebak dia bla bla bla gitu dan saya cepat hafal bahasa Inggris dan Korea dan Arab Saudi tapi ada satu bahasa aneh ya itu dua lipa dan saya coba kok bahasa nya aneh? Mohon di hilang kan bahasa dua lipa ini ya duolingo😇🙏 tapi yang saya gak suka ya itu iklan tapi cuma satu doang sih dan kenapa doulingo saya dua lipa nya ada dua? Oh iya saya tau dari kakak saya byee,5,halo salken saya zara mau tanya benar ini bagus dan bisa juara tiga dua stu lebih tu cerita ada tebak dia bla gitu cepat hafal bahasa inggris korea arab saudi tapi satu aneh ya itu lipa coba kok mohon di hilang kan tidak suka iklan cuma doang kenapa doulingo oh tahu dari kakak byee
Saya Jadi Cepet Belajar Bahasa Inggris Makasih Ya Duo,5,saya jadi cepet ajar bahasa inggris makasih ya duo
Bagus banget aku suka aplikasi ini karena bisa memplajari banyak bahasa terutama BHS inggris dan aplikasi ini juga masih mempunyai bahasa yang terancam punah😊😊👍👍👍,5,bagus banget aku suka ini karena bisa memplajari banyak bahasa utama bhs inggris dan juga masih punya ancam punah
"bagus bangettt, aku jadi bisa bahasa Inggrisss",5,bagus banget aku jadi bisa bahasa inggris
pelajaran bahasa inggris nya bagus,5,ajar bahasa inggris bagus
sangat menyenangkan dan mudah di mengerti,5,sangat senang dan mudah di erti
sangat membantu pemula seperti saya untuk belajat,5,sangat bantu mula seperti saya untuk belajat
apk nya bagus and seru,5,bagus and seru
menurut saya aplikasi duolingo sangat bagus saya memakainya 1bulan yang lalu meskipun pas dulu asa males gitu ... sekarang saya mau berusaha dengan aplikasi ini meskipun banyak iklan ya karena harus bayar operatornya....salam selalu bersemangat,5,turut saya sangat bagus maka 1bulan lalu meski pas dulu asa males gitu sekarang mau usaha dengan ini banyak iklan ya karena harus bayar operatornyasalam selalu semangat
aplikasi yg kusukai untuk belajar bahasa asing,5,suka untuk ajar bahasa
"Menurutku , aplikasi nya keren banget , bahasanya pun banyak , lalu kalo salah pun ada penjelasannya , gratis ga berbayar ,pokoknya seneng banget jadi paham b inggris sedikit"" :)",5,turut keren banget bahasa pun banyak lalu kalau salah ada jelas gratis ga bayar pokok neng jadi paham inggris sedikit
Duolingo mengajarkan kita bahasa² asing mulai dari orang dewasa dan anak² memainkan duolingo. Duolingo sangat asyik dimainkan!😆,5,ajar kita bahasa2 mulai dari orang dewasa dan anak2 main sangat asyik
"Rekomend bngt nii buat temen""yg mau belajar bahasa inggris,bagi pemula/masi bingung belajar nya dari mna,disini kita diajarkan mulai dari dasar""nya dan ga ngebosenin karna disertakan gambar""nya,membuat kita lebih mudah.fighting...",5,rekomend bngt nii buat temenyg mau ajar bahasa inggrisbagi pemulamasi bingung dari mnadisini kita mulai dasar dan ga ngebosenin karna serta gambarnyamembuat lebih mudahfighting
sangat bagus buat belajar berbagai bahasa⭐⭐⭐⭐⭐⭐⭐,5,sangat bagus buat ajar bagai bahasa
"Alhamdulilah udh hampir 1thn belajar di duolingo akhirnya saya bisa mengejar ketertinggalan kemampuan bahasa Inggris saya, sekarang sudah cukup lancar, saran sih untuk pelajaran bahasa lain di buat versi bahasa Indonesia juga, jdi para pelajar Indonesia bisa belajar bahasa lain tanpa harus benar² bisa menguasai bahasa Inggris 😁",5,alhamdulilah udh hampir 1thn ajar di akhir saya bisa kejar tinggal mampu bahasa inggris sekarang sudah cukup lancar saran untuk lain buat versi juga jdi para tanpa harus benar2 kuasa
aplikasi belajar bahasa inggris terbaik!!!,5,ajar bahasa inggris baik
Sangat recommended buat belajar bahasa.,5,sangat recommended buat ajar bahasa
"terimakasih banyak ,allhamdulillah saya senang menggunakan aplikasi ini",5,terimakasih banyak allhamdulillah saya senang guna ini
"Untuk para pemula yg ingin berusaha untuk bisa berbahasa inggris dengan baik dan benar maka Duolingo adalah solusinya..,yang paling penting adalah kemauan dan giat untuk belajar..insha Allah pasti bisa...,Duolingo is the best..",5,untuk para mula ingin usaha bisa bahasa inggris dengan baik dan benar maka adalah solusinyayang paling penting mau giat belajarinsha pasti bisaduolingo is best
"Hello everyone... buat kalian yg pengen belajar bahasa Inggris, aku saranin untuk ikut belajar di aplikasi DUOLINGO ini guyss !! keren bgt dan sgt mudah di pahami, asalkan kita bisa konsisten belajar nya ya guys, jgn sehari dua hari udh bosen, sisain waktu min 5 menit aja buat bisa konsisten. Aku yakin kita bisa semua pasti bisa, harus YAKIN pkonya jgn lupa BERDOA, GOOD JOB, bye everyone( ◜‿◝ )♡",5,hello everyone buat kalian ken ajar bahasa inggris aku saranin untuk ikut di ini guyss keren bgt dan sgt mudah paham asal kita bisa konsisten ya guys jgn hari dua udh bosen sisain waktu min menit yakin semua pasti harus pkonya lupa doa good job bye
"Terobosan baru untuk belajar berbagai bahasa dengan gampang dan tentunya gratis,pembelajaran pun sangat menyenangkan karena menggunakan konsep seperti main game.",5,terobos baru untuk ajar bagai bahasa dengan gampang dan tentu gratispembelajaran pun sangat senang karena guna konsep seperti main game
"Apilikasi ini bagus banget dan serasa bicara sama orangnya langsung karena ketika saya belajar bahasa jerman, jepang dan bahasa lainnya, suaranya persis seperti native speaker. Jadi saya sangat cepat buat paham. Bukan seperti app bahasa lain yang masih mengandalkan suara bot . Terimakasih buat para pengembang aplikasi ini. Kalau bisa belajar bicaranya yang di perbanyak ya....",5,apilikasi ini bagus banget dan serasa sama orang langsung karena ketika saya ajar bahasa jerman jepang lain persis seperti native speaker jadi sangat cepat buat paham bukan masih andal bot terimakasih para kembang kalau bisa di banyak ya
"Ini bagus banget, banyak bahasa yang bisa kita pelajari disini. Tapi ada satu masalah. Pas aku mau belajar bahasa jepang itu kan ada yang disuruh milih yang mana yang kamu dengar, itu nggak muncul hurufnya malah tiba-tiba keluar sendiri. Mohon bantuannya ya🙏🙏",5,ini bagus banget banyak bahasa bisa kita ajar sini tapi ada satu masalah pas aku mau jepang itu kan suruh milih mana kamu dengar nggak muncul huruf malah tibatiba keluar sendiri mohon bantu ya
"AYO TEMAN TEMAN BELAJAR DI DUOLINGO . Dengan belajar di sini selain geratis , jugamennyenangkan , kita juga dpt melihat nilai kita , seberapa kemampuan kita dlm mennjawab pertannyaan . Kita akan merasakan sensasi belajar dgn bermain gaam . dgn memecahkan levell satu persatu . Timakasih untuk DUOLINGO , dgn belajr bersammamu nilai saya lebih bertambah .",5,ayo ajar di dengan sini selain gerat jugamennyenangkan kita juga dapat nilai berapa mampu dlm mennjawab pertannyaan akan rasa sensasi main gaam pecah levell satu timakasih untuk belajr bersammamu saya lebih tambah
Aplikasi yang sangat bagus untuk mempelajari bahasa lain,5,sangat bagus untuk ajar bahasa lain
"seru belajarnya, seperti bermain",5,seru ajar seperti main
"Aplikasi yang paling bagus sih menurut ku. Mungkin udah beberapa tahun lamanya pakai Duolingo karena nyaman,banyak pilihan bahasa dan tentunya karena gratis.",5,paling bagus turut ku mungkin udah beberapa tahun lama karena nyamanbanyak bahasa dan tentu gratis
Saya banyak belajar di aplikasi duolingo ini dan saya rasa kemampuan saya meningkat setelah menggunakan aplikasi duolingo. Aplikasinya seru dan yang bikin semangat adalah melihat urutan lima belas besar di tiap liganya. Thanks duolingo 😁.,5,saya banyak ajar di ini dan rasa mampu tingkat telah guna seru semangat adalah urut lima belas besar tiap liga thanks
cocok banget buat kalian yang mau belajar bahasa asing. aku setelah 9 hari belajar bahasa rusia langsung dapet ilmunya,5,cocok banget buat kalian mau ajar bahasa aku telah hari rusia langsung dapet ilmu
"sangat membantu, kalo dah hatam inggris next japan bismillah",5,sangat bantu kalau dah hatam inggris next japan bismillah
Efektif banget gw rekomendasiin karna aplikasi ini gw jadi lebih pinter dari kakak gw dan kalau mau belajar bahasa inggris menurut ku lebih enak di sini daripada di buku karna bisa belajar dimana aja (kecuali kisi-kisi ujian semester lebih cocok di buku) Dan developer tolong tambahkan pelajaran bahasa jawa karna disekolah ku bukan pelajaran mtk yg susah tapi bahasa jawa please tambahin pelajaran bahasa jawa,4,efektif banget gw rekomendasiin karna ini jadi lebih pinter dari kakak dan kalau mau ajar bahasa inggris turut ku enak di sini daripada buku bisa mana kecuali kisikisi uji semester cocok developer tolong tambah jawa seko bukan mtk susah tapi please tambahin
Wow ini sangat bagus dari pada aplikasih lain. belajar dengan sopan.dan belajar bahasa ny lebih banyak.saya menjadi pintar karena.apalikasih (DUOLINGO)😭,5,wow ini sangat bagus dari pada aplikasih lain ajar dengan sopandan bahasa ny lebih banyaksaya jadi pintar karenaapalikasih
"wah,bagus banget aplikasi ini,aku bisa belajar bahasa inggris dengan mahir",5,wahbagus banget iniaku bisa ajar bahasa inggris dengan mahir
sangat membantu belajar dasar bahasa Inggris,5,sangat bantu ajar dasar bahasa inggris
bagus sekali untuk belajar bahasa apa pun,5,bagus sekali untuk ajar bahasa apa pun
saya cepat bisa bahasa inggris,5,saya cepat bisa bahasa inggris
sangat lah seru seperti bermain game,5,sangat lah seru seperti main game
Sangat Mudah dimengerti,5,sangat mudah erti
sangat membantu untuk belajar bahasa baru,5,sangat bantu untuk ajar bahasa baru
Duolingo sangat menyenangkan,5,sangat senang
bagus cocok untuk belajar,5,bagus cocok untuk ajar
"Apk gak jelas terkadang salah arti,terkadang gw udh betol malah salah, udah gitu apknya nge stack di situ aja padahal gw mau belajar kosa kata yang baru, pokony apk ini ga bgus",1,tidak jelas terkadang salah artiterkadang gw udh betol malah udah gitu apknya nge stack di situ padahal mau ajar kosa kata baru pokony ini ga bgus
aplikasi yang bagus karena membuat saya belajar Bahasa Inggris setiap hari,5,bagus karena buat saya ajar bahasa inggris tiap hari
terimakasih atas aplikasinya yang jika melewatkan satu hari untuk tidak belajar maka skor akan berkurang dan selalu ada peringatan untuk tidak lupa belajar bahasa yang dipelajari (人 •͈ᴗ•͈) ini metode peringatannya sangat sangat membantu bagi saya yang kadang suka malas belajar bahasa :'((,5,terimakasih atas jika lewat satu hari untuk tidak ajar maka skor akan kurang dan selalu ada ingat lupa bahasa ren ini metode sangat bantu bagi saya kadang suka malas
bagus loh gampang cpt d pahami,5,bagus loh gampang cpt paham
Sangat membantu dalam belajar bahasa inggris,5,sangat bantu dalam ajar bahasa inggris
Aplikasinya bagus mudah dimengerti dan juga membantu saya dalam menghafal Frasa dan juga kosa kata dalam bahasa inggris dan juga mempermudah dalam cara pengucapannya..Terimakasih Duolingo,5,bagus mudah erti dan juga bantu saya dalam hafal frasa kosa kata bahasa inggris cara pengucapannyaterimakasih
