content,score,clean_content
"Bagus bgt duolingo, jadi banyak pengetahuan karna app ini, tp ada beberapa kata yg kurang pas dan kosa kata yg kurang banyak misal dia.nya pakai kata ""he is"" harusnya bisa tp di app bisanya pakai ""she is"" padahal disitu tulisanya cuman dia, ga ada menunjukkan jenis kelamin. Semoga lekas diperbaiki ya. Selebihnya sangat bagus karna kurangnya cmn sedikit dan bisa diperbaiki jd saya kasih bintang 5.. ❤❤",5,bagus banget app pas kosa he is she situ tulisanya jenis kelamin moga lekas cmn kasih bintang
sejauh ini cukup menarik,5,tarik
bagus banget suka sama pelajaran nya,4,bagus banget suka ajar
"seru banget , dan aku bisa belajar dengan baik?!!",5,seru banget ajar
"game ini sangat mengedukasi, saya baru belajar 3 hari saja langsung mengerti arti dari kosakata yang saya tidak tahu, ada beberapa tantangan juga yang tidak membuat kita bosan, dan yang paling WOW menurut saya ialah jika salah mengerjakan maka akan diberi teka-teki yang serupa dengan yang salah jadi itu membuat saya belajar dari kesalahan. Sekian Terima kasih WAJIB DOWNLOAD DUOLINGO👍👍👍",5,game edukasi ajar langsung erti tantang bosan wow salah tekateki rupa sekian terima kasih wajib download
"aplikasi duolingo benar2 membantu saya dalam belajar bahasa inggris,karena dilengkapi dengan cara pembelajaran yg tidak membosankan seolah2 bermain sambil belajar tetapi pembelajaran masuk ke dalam otak,,pokonya aplikasi ini sangat membantu,,,dan saya berharap aplikasi ini terus berkembang dan memberikan cara2 belajar yg baru di dalamnya,ditunggu pembaruan aplikasinya.",5,aplikasi benar2 bantu ajar bahasa inggriskarena lengkap bosan seolah2 main masuk otakpokonya membantudan harap kembang cara2 dalamnyaditunggu
aplikasi ini bagus untuk belajar dan bermain terima kasih delevoper Dulingo yang sudah membuat aplikasi ini terima kasih,5,aplikasi bagus ajar main terima kasih delevoper dulingo
aplikasi pembelajaran nya bagus mudah di ingat dan seru tapi saran ku harus ad pengingat nya seperti anda telah belajar selama 15 menit you want to contineu studying or not ya ad pilihan lanjut dan sudahi karna belajar lebih dari waktu yang udah di tentuin bakal bosan itu aja menurutku makasi.,4,aplikasi ajar bagus mudah seru saran ku menit you want to contineu studying or not tentuin bosan makas
"Aplikasi ini sangaaaat membantu saya dalam belajar Bahasa Inggris, menambah vocabulary, dan sedikit demi sedikit saya mulai mengerti cara membuat kalimat sederhana. Terima kasih banyaak saya ucapkan kepada aplikasi duolingo ini. Terima kasih juga kepada rekan pengguna di kolom komentar yang membantu letak kesalahan dan memberikan penjelasan. Terima kasih sudah membaca ulasan saya, semoga dapat membantu teman-teman yang masih ragu untuk mendownload aplikasi ini!! Ayoooo download!!",5,aplikasi bantu ajar bahasa inggris vocabulary erti kalimat sederhana terima kasih banyaak rekan kolom komentar letak salah baca ulas moga temanteman ragu mendownload ayo download
"Cukup bagus buat pemula, tapi sayang tidak bisa memilih level buat yang sudah cukup mahir. Alangkah baiknya jika ada semacam placement test..",5,bagus sayang level mahir alangkah placement test
aplikasinya bagu gua suka animasinya juga bagus dahkaya kartun,5,aplikasi bagu suka animasi bagus dahkaya kartun
"Aplikasi ny bagus bange aplikasi ny kyak game, ini tips dari aku biar supaya ngerti kalian catat aja ,misalnya I am fine:saya baik baik saja kalian catat di buku /tulis di buku, dan sekarang itu tergantung kpda diri kalian mau di tulis atau tidak. (SEMOGA MENBANTU)",5,aplikasi bagus bange kyak game tips erti catat am finesaya buku tulis gantung kpda moga menbantu
"Bagus, tp banyak iklan, dan yang latihan membaca itu ada yang ceritanya agak mengikutkan tentang lesbi (contohnya seperti seorang perempuan mempunyai pacar yang sejenis kelaminnya dengan dia yaitu perempuan), ya klo anak yang masih di bawah umur baca seperti itu bagaimana?, dan saya bilang banyak iklan ya karna memang banyak, tidak seperti dulu, hampir tidak ada iklan, knp ya Duolingo kok jadi kurang mantap, ga sprti dlu? tolong diperbaiki ya, sy tidak nyaman dengan kekurangan apk ini, trma ksih",3,bagus iklan latih baca cerita lesbi contoh perempuan pacar jenis kelamin umur mantap tolong nyaman aplikasi trma ksih
bagus bangettt aplikasi nya,5,bagus banget aplikasi
"Mantep bgt sih, cuma iseng"" belajar bahasa lain, lama kelamaan mulai bisa, belajar nya jadi asik juga, kalo bisa tambahin fitur chatting ya, karena kalau hanya add friend tidak bisa chat dengan teman kita, rasanya seperti kurang.. Terima kasih",5,mantap banget iseng ajar bahasa asik tambahin fitur chatting add friend chat terima kasih
"sbnrnya apk ny dh bgs, cmn pas gw coba login buat bljr, tiba"" gw kgk bsa ngecek rangking, profile, challenge, feed. MOHON DI TINGKAT KAN APLIKASINYA, SUPAYA HAL INI TIDAK TERJADI LAGI!",3,sbnrnya aplikasi bagus cmn pas coba login bljr kgk ngecek rangking profile challenge feed mohon tingkat
"WOW ini bagus,tidak ini SANGAT BAGUS aku suka karena tidak membosan kan dan masih bisa mengambil ilmu dari yang kita perajarin di DuoLingo.ini bagus banget gua saranin buat kalian ingin belajar bahasa Inggris atau bahasa lagi,tidak usah malu jika kalian belum bisa bahasa Inggris karena DuoLingo akan mengajarkan kalian sampai kalian bisa berbahasa Inggris,namun depeloper aku 1 aja tolong kurangin waktu untuk mendapatkan nyawa nya agar kita bisa lebih sering sering untuk latihan.ok itu aj ya mksh",5,wow bagustidak bagus suka bos ambil ilmu perajarin duolingoini banget saranin ajar bahasa inggris lagitidak malu inggrisnamun depeloper tolong rangin nyawa latihanok mksh
"Membantu banget. Di Duolingo bukan cuma buat belajar bahasa Inggris aja, bisa belajar bahasa yang lain seperti Arab, Jepang, Philippina dan lain lain. Jadi bisa belajar sambil bermain",5,bantu banget ajar bahasa inggris arab jepang philippina main
"Kembalikan duolingo yang dulu, saya lebih nyaman versi duolingo yang dulu daripada yang sekarang. Karena yang dulu setiap pelajaran bisa diulang lagi. Sedangkan yang versi sekarang tidak bisa",3,nyaman versi ajar ulang
sangat membantu dan mudah di pahamai,5,bantu mudah pahamai
"Pertama kali kenal duolingo itu di kasih tau tourist pas aku jd guide... Dan pas tak coba ternyata bener2 bagusssssss,,,, tahapannya itu sesuai dg kemampuan kita... terus aku bs paham dr hal2 dasar yg sebelumnya aku gk pernah pikirin... tanccuuuuuuu😄",5,kali kenal kasih tourist pas guide coba nyata bener bagus tahap sesuai paham hal2 dasar pikirin tanccu
"saya merasa terbantu, karena kursus di luar mengeluarkan biaya",5,bantu kursus biaya
Membantu dengan menyenangkan sekali!,5,bantu senang
"Halo!!! Saya pengguna DUOLINGO 😍,saya beri rating 5 star⭐ because DUOLINGO ini sangat membantu saya dalam bljr BAHASA INGGRIS dengan mudah dgn fitur suara,cara berbicara,dan ada animasi ny✨🥰YUUKKK... dwonload sekarang juga.bagi kalian yang pingin pintar bahasa asing👍❤️",5,halo rating star because bantu bljr bahasa inggris mudah fitur suaracara berbicaradan animasi nyyuuk dwonload jugabagi pingin pintar asing
"gems ini luar biasa membuat ku menjadi bisa bahasa Inggris!!!, aku menyukainya",5,gems ku bahasa inggris suka
Game nya seru bisa main sambil belajar seru dan GK buat bosen,5,game seru main ajar bosen
bagus ap nya bisa belajar berbicara bahasa inggris,5,bagus ajar bahasa inggris
Duolingo ini bgs baget 😭😭 karna apk ini aku bisa bhs inggris dan bhs jepang!! dan yang lebih keren nya lagi nilai bhs inggris ku dulu 78 dan sekarang 90... really cool isn't it? Aku gk tau lagi apa yang aku harus kasih tau but bintang 5 for duolingo thx duolingo! Jangan lupa download dan beri bintang 5 untuk duolingo ya teman teman bye bye have nice day!,5,bagus baget aplikasi bhs inggris jepang keren nilai ku really cool isnt it kasih but bintang for thanks lupa download bye have day
"Saya suka duolingo.. tapi..sama dengan komen sebelum saya, setelah update jadi kurang nyaman sama iklannya.. Awalnya sudah oke banget.. Sekarang jadi agak males. Tau gitu mendingan ngga usah update sih",5,suka tapisama komen update nyaman iklan oke banget males mending
aplikasi yang bagus buat belajar bahasa inggris lebih baik,5,aplikasi bagus ajar bahasa inggris
Semuanya sudah bagus saya harap kedepan Duolingo ada materi berbentuk video supaya kita lebih paham dan ada juga latihan soal sesuai materi yang kita pelajari untuk menguji kemampuan kita,5,bagus harap materi bentuk video paham latih sesuai ajar uji
"Aplikasi dan metode belajarnya bagus,tapi ada yg kurang,tolong tambahin fitur chat dan teman,agar bisa bertambah akrab terutama sesama orang yg mempelajari bhasa yg sama",5,aplikasi metode ajar bagustapi kurangtolong tambahin fitur chat temanagar akrab utama bhasa
aplikasi ini sangat membantu saya saat kesusahan,5,aplikasi bantu susah
"Parah sih aplikasinya bagus banget gara gara aplikasi ini aku dah lancar bahasa inggris bahkan gak nyampe waktu seminggu padahal tadinya aku tuh sama sekali gak bisa bahasa inggris. Temen tiba tiba ngomong cat, dog, color aja kubingung. Tapi sekarang dah lumayan bisa dan tau cara prakteknya. Terima kasih duolingo semoga aplikasi ini makin berkembang dan membantu lebih banyak orang lagi dalam belajar bahasa.",5,parah aplikasi bagus banget gara lancar bahasa inggris nyampe minggu cat dog color bingung lumayan praktek terima kasih moga kembang bantu ajar
"Setelah diperbarui masalah yang saya keluhkan sudah teratasi. Terima kasih untuk developer yang telah membuat aplikasi ini karena sangat memudahkan saya untuk belajar bahasa asing dan cara belajarnya juga cukup menyenangkan, apalagi ada ""cerita"" yang membantu meningkatkan kemampuan membaca dan mendengar kita.",5,keluh terima kasih developer aplikasi mudah ajar bahasa asing senang cerita bantu tingkat baca dengar
kalian sangat baik saat mengajarkan kami semua,5,ajar
Duolingo salah satu aplikasi untuk belajar bahasa inggris. Aplikasi ini juga sangat cocok untuk pemula yang ingin belajar dari dasar. Mulai dari segi percakapan pada umumnya dan tidak hanya secara tertulis atau text book namun juga diajarkan terkait cara membaca kosakata bahasa inggris dan langsung diimplementasikan pada aplikasi tersebut. Duolingo juga menarik karena ada setiap tingkatan untuk naik ke level berikutnya dalam metode pembelajaran. Dan tentunya aplikasi ini free untuk di akses,5,salah aplikasi ajar bahasa inggris cocok dasar segi cakap tulis text book kait baca langsung implementasi tarik tingkat level metode free akses
"Luar biasa aplikasinya, semoga saya bisa berlanjut terus belajarnya",5,aplikasi moga ajar
karena aplikasi ini sy bisa belajar bhs Inggris,5,aplikasi ajar bhs inggris
"Bagus ya untuk aku yabg mau persiapan ompliade Inggris,cuma ada sedikit masalah , kadang spekear nya ga ada suaranya, tapi aku tetap kasih rating 5 kokk",5,bagus yabg ompliade inggriscuma kadang spekear kasih rating kokk
tidak ada penjelasan tiba² belajar menebak kata. ya gmn bisa tau,3,tiba2 ajar tebak bagamana
sangat bagus buruan deh download,5,bagus buru download
bagus aplikasinya seru jadi bisa lebih bisa bhs inggris,5,bagus aplikasi seru bhs inggris
"Aplikasi ini beneran gratis,gak ada iklan dan seru banget!!😆Kayak lagi main game dan bisa belajar santai 😇...bisa pilih mode santai biasa dll...juga bisa di ubah kapanpun🖒....oiya buat yg mau belajar bahasa selain bahasa inggris itu kan sebelum kalian pilih bahasa lain tulisannya harus bisa bahasa inggris dulu agar kalian lebih mudah dalam belajar...karena saat kalian belajar bahasa selain bahasa inggris kalian akan kesulitan...kecuali yg udah bisa bahasa inggris.sekian❤",5,aplikasi beneran gratisgak iklan seru bangetkayak main game ajar santai mode dlljuga ubah kapanpunoiya bahasa inggris tulis mudah belajarkarena kesulitankecuali inggrissekian
sangat bagus untuk belajar bahasa Inggris mudah diingat,5,bagus ajar bahasa inggris mudah
bagus dan mudah dipahami,5,bagus mudah paham
sangar baik sekali untuk baru belajar bahasa Inggris,5,sangar ajar bahasa inggris
bagus banget bagi yang belum bisa bahasa inggris contoh nya saya 🤭🤭,5,bagus banget bahasa inggris contoh
"Aplikasi ini sudah bagus dan sangat membantu, tapi saya harap untuk menambah pelajaran Indonesia - Jepang, saya sudah mempelajari Inggris - Jepang namun penguasaan Inggris saya tidaklah terlalu bagus, saya harap saran ini dapat didengar dan digagas. Terimakasih 🙏😇 GBU",5,aplikasi bagus bantu harap ajar jepang inggris kuasa saran dengar gagas terimakasih gbu
sangat membantu untuk pemula.. namun masih harus tetap ditingkatkan lagi dengan dilengkapi alasan kenapa jawaban harus A dll. Disini kita berdiskusi hanya dengan pengguna lain jadi bisa jadi hanya menebak nebak jawaban yang tepat. But overall its verry good,5,bantu tingkat lengkap alas diskus tebak nebak but overall its verry bagus
"Duolingo ko smkin turun gini kualitasnya, masa setiap kesalahan harus dimulai dari awal lagi, itupun klw masi ada hati lovenya. Anak² jadi bosan skrng main aplikasi ini, dia cape harus terjemahin dari awal lagi. Tolong yah untuk ini diperbarui kembli kesemula, kasian anak² harus cape ulangi terjemahkan dalam bahasa lagi",3,ko smkin turun kualitas salah hati lovenya bosan skrng main aplikasi capek terjemahin tolong yah kembli kasi ulang terjemah bahasa
bagus tpi terlalu banyak iklan,5,bagus iklan
Applikasi ini sgt bgus buat yg baru mau belar bahasa inggris....Di Duolingo kamu akan diajarkan mulai dri nol..loh🙌🙂 perfect lah pokoknya ayo dicoba...🤖🤍,3,applikasi bgus belar bahasa inggrisdi ajar nolloh perfect pokok ayo coba
klo pas jaman masih smp full bintang tapi sekarang tida lagi? karena dulu dia itu gratis belajar tanpa kuota!! pokoknya sangat-sangat bermasyarakat!!,3,pas jaman smp full bintang tida gratis ajar kuota pokok sangatsangat masyarakat
"Aplikasi ini berguna banget buat saya, saya bisa belajar bahasa dengan baik.",5,aplikasi banget ajar bahasa
sejak download Duolingo saya jadi bisa berbahasa Inggris dan bahasa lainnya,5,download bahasa inggris
"hampir semua bahasa ada. harus sedikit membiasakan diri. namun menurut saya, step by step nya terlalu byk. saya paham, pihak duolingo membuat seperti itu untuk kita menghapal. tetapi, ini terlalu bertele-tele saya lihat. mohon lebih ringkas kan lebih simpel lagi ya pihak duolingo. Terimakasih banyak telah membaca ulasan saya",3,bahasa step by paham menghapal berteletele mohon ringkas simpel terimakasih baca ulas
jadi asyik niih untuk belajar bahasa yang kita mau!,5,asyik niih ajar bahasa
"pelajaran nya menyenangkan, dan tidak membuat bosan",5,ajar senang bosan
"Suka banget!!! Aku jadi bisa baca Katakana sama hiragana!!(walaupun masih belajar👀),Ga bosen bosen kalau lagi gabut selalu buka aplikasi ini,dan aku enjoy banget belajar bahasa Jepang!! Seru! bisa naikin level,aku juga sudah bisa perkenalkan diri dalam bahasa Jepang😆 Btw aku kelas 6 SD pengen belajar bahasa Jepang otodidak:>🙇🏻‍♀️",5,suka banget baca katakana hiraganawalaupun belajarga bosen gabut buka aplikasi inidan enjoy ajar bahasa jepang seru naikin levelaku kenal ngomong-ngomong kelas sd otodidak
"Hai, saya Manna Saya kelas 1 SMP, aplikasi ini telah membantu saya untuk lebih meningkatkan bahasa Inggris atau kosa kata, dan juga terdapat latihan yang sangat sulit yang bisa membuat ku menjadi lebih memahami frasa dasar yang belum pernah kuketahui",5,hai manna kelas smp aplikasi bantu tingkat bahasa inggris kosa latih sulit ku paham frasa dasar
Sekarang aku bisa mengewasai Bahasa apa pun gara gara aplikasi Duolingo ini,5,mengewasai bahasa gara aplikasi
"Bagus, mudah di mengerti",5,bagus mudah erti
keren banget. mudah belajar bahasa dengan metode menarik,5,keren banget mudah ajar bahasa metode tarik
"Apk ini bagus banget, gue pakenya, ada latihan dasar buat pemula, jadi cocok deh buat kita yg pemula buat belajar bahasa Inggris , dan juga kita bisa liat peningkatan kita pokoknya keren deh😆✨",5,aplikasi bagus banget pakenya latih dasar cocok ajar bahasa inggris tingkat pokok keren
